sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
0.1884668318,0.3367402815,-0.4996965800,0.4712088192,-0.1984589212,5.4914162713,-0.0450252045,0.0934026577,3.5231144641,0.0420921965
0.2329472349,0.4081342555,-0.5227028967,0.5586761095,3.0504741673,-1.1465913871,6.7578447451,-1.0442964801,4.0783361262,-0.3831439086
0.3513783425,0.1043633997,0.3755384380,0.0272235379,0.4456748106,1.5620985105,-0.0330726260,-0.5592085370,-0.3126440936,2.1411299132
0.4219655957,0.4790892416,0.0751238474,0.2449514949,-0.6060888446,2.7087698120,0.2769078624,-0.2282641290,1.6813805369,2.0382255624
-0.6580296049,0.2608517335,-1.0995355988,2.4558224751,1.0169015942,0.0770234070,1.1713529105,-0.7005681883,0.4989759499,0.1945395372
0.3623347312,0.1735418802,2.5772958369,-0.3699467558,0.1035711337,-0.4053627654,1.5826651438,-0.2613137513,0.2879965545,0.3322594457
-0.3798545932,-1.0911797378,0.0460193057,0.2868198690,1.2323094265,0.1663806894,-0.1771833240,-0.2422824877,0.0064232557,0.5979436318
-0.6734699177,0.2305112462,1.0977179690,-0.0144077610,-0.0072834126,-0.0409718213,-0.2510484395,-0.0059773700,1.2276922952,0.1154107894
0.7810882309,-0.1605173956,2.4796123403,2.2267516320,0.7008770487,-0.7466771150,-0.0388958468,1.3857461650,0.0277207234,-0.0761068036
0.7179365540,0.6193669391,0.5641015265,0.0263153895,0.9488691228,-0.3040092126,0.7976484458,-1.2954452024,-0.0657853072,2.8739767530
-0.2939947810,-0.0521742309,0.3738507365,0.3165735409,1.4394937656,0.3955684232,-0.0990699721,0.3037215291,0.3244880582,0.2403822430
3.4745503675,0.2592987044,-0.2083031149,0.6215172091,0.2344972330,1.5054614410,2.3359363111,-0.2990008219,-0.2514994457,1.6005937437
-0.6304364587,-0.0224051046,0.6018019042,0.4810866760,4.3449775058,0.3915901565,1.3995686484,-0.0654381360,-0.1093430358,0.2683308725
0.4325805981,3.6781460393,-0.0002887138,0.1682602316,0.3102358244,1.6594673182,0.0986198983,-0.7574943741,-0.6531894718,2.6997798569
0.0525299605,0.0141017270,1.7008212061,-0.0893857264,-0.0409872888,0.0030594594,0.0921630927,-0.1852165894,-0.0997356853,0.7427689638
1.2975436317,-3.5243960501,0.2189988813,2.3006625887,0.1297885613,-1.1576171901,-1.7608720957,0.7622655960,1.5831512135,1.1678033841
0.6981677874,0.1254711553,0.0918809843,-0.2756467988,0.7274384386,2.7108311091,0.8662021855,2.1990847647,-0.3503568577,-0.1135479263
-0.1688074010,0.0725889637,0.1115443570,0.0428473800,-0.0309635197,0.0686226658,-0.7039927287,0.7263636375,-0.2178330866,0.2822647157
-0.2978284049,0.2302680403,-0.8112619499,0.0319757707,0.2526298952,0.7838455454,-0.0013239849,0.1071511295,-0.0014544863,4.1584278856
0.0383056433,0.6762186050,-0.4813423076,0.0236381067,-0.0327496072,-0.0182780030,1.4853098877,-0.7638474716,0.9846745480,0.0541926141
-0.0386609359,3.5967384658,0.6522589494,0.1205781357,3.1367772856,-0.0626682274,0.2245023282,-0.0158695234,0.1225348326,-0.6693731793
0.7412119735,0.2651221123,0.0856484025,0.2796669611,-0.3115985485,0.0563701008,-0.6275190010,1.3628545360,3.0733200418,2.5801570880
0.0629031469,-0.2375315923,-0.1605168490,0.0346486405,2.4675115255,0.3392356984,-1.7416940781,-0.4146200317,0.6758716228,0.2772761897
0.4101556548,0.0533712945,-0.1344792284,1.3820378466,3.5457222496,0.5514730649,0.7281338010,0.0402290547,0.0456903857,0.7799094893
-0.3811182091,0.5046362669,0.1635713618,-0.0011951341,1.8031439695,3.5748647909,-1.3962785551,0.5476944589,4.3304852154,0.1054002709
-0.1124444833,0.0982978890,1.3127046533,1.2876224293,0.4191079988,0.0002340373,2.5956970529,-1.1599899159,1.3976774677,-0.0154620332
0.2119012807,0.5849804314,0.9579828980,-0.6758017437,-0.0123418251,0.0174934530,-0.6934432328,2.1952199546,1.7840353033,1.7460913345
-0.0190441503,0.5694558974,-0.2978488941,-0.2243680047,0.0002671718,-1.5819036326,0.1100516427,1.2239981369,1.3846003889,0.0021006005
-0.2641512838,-0.5647592660,1.5153334399,-0.2313831581,-0.1055197885,-0.0535452353,-0.2189764464,-0.5500250239,1.1616611435,0.7111689662
-0.0119559178,1.4285322509,-0.3433545911,0.2273529178,3.4699655390,-3.3678985274,4.4595130393,-0.1408527238,0.4974639986,7.5942788236
0.0473315895,2.0569803024,-0.3130798180,-0.0356835832,0.0498584735,0.6310455380,1.1209666870,1.5273268109,-0.0168700993,-0.1085444055
0.0714057854,-0.7973129433,0.2242318369,1.1303295873,2.1522487305,-0.2995426706,0.3656044850,0.0011034096,0.1770460478,-1.1244647902
-0.5181660086,4.2702389638,3.6671812264,2.9947131231,0.0049665036,0.0090726975,-0.0298510628,-0.0417080106,0.0230803305,-0.6827418610
-0.0600501277,0.0835595985,-0.1625963225,1.4015141906,-0.6570067613,0.4004264032,0.1885949887,0.0067563971,1.6890451067,0.0646654795
-0.0766287680,0.6457628949,0.0769791891,1.4370617001,0.7710693286,0.0682865668,10.8760068729,0.7383815806,4.5685968207,-0.0197664843
1.0347589723,0.0276162111,0.8620238558,0.9190216739,-0.2215115577,0.7458845978,1.8207912546,-0.6618446332,1.6548672994,0.8459651687
2.0175839722,0.2043539152,0.0504500755,-0.0539091903,1.9264427463,0.4581667668,0.2794190398,0.0735102763,0.8826898154,0.0339856624
0.0131234690,0.0744619856,0.1289456133,0.1239169636,0.0907666179,0.0982480089,0.8618018772,0.0471203716,-0.0224607075,-0.0488484772
0.3443196243,0.0469835795,1.2264986071,-1.6276539939,-0.1175450585,-0.4550696557,-0.4861008630,0.0822834375,4.8825959504,-0.0246274787
0.0415724848,0.5428215428,1.7143386548,0.8632475572,1.2834396603,-0.0839051039,2.8792568755,-0.1203810488,3.4204330505,1.9361185076
2.1373357120,-0.0721982828,0.1064019605,0.8476416899,0.0736422108,0.1581860309,0.2283314027,4.2025024216,-0.0248917383,2.8169010040
0.2015929409,-0.9836829780,-1.3124805876,0.5442845293,0.2916640409,0.1252110840,-0.5447780520,-0.2006073518,2.3111096789,-0.6337333353
-0.0111606903,0.5500720385,0.0124013109,0.5296270517,0.1612790575,0.1246706163,1.4328424830,0.0016679331,-0.9379504362,1.6412763037
-1.0596223583,0.1300222025,-1.0997313324,-0.1653409650,0.0007631305,-0.0546057421,3.9796568391,-0.8648454476,-0.4998190725,0.0994304828
-0.6567660094,2.7682893143,0.5376733448,1.2422796747,-1.5325821684,0.0137973704,0.5487678086,0.5309275773,0.5472285435,1.1600474625
-0.1215515143,-0.1202496227,-0.6242419464,0.1150376953,5.1234614942,-0.1340356492,3.4604737580,-0.0354991024,-0.1518848670,-0.1228186277
-0.0317234670,2.4940117070,-0.1452785449,-0.3649073068,0.7138695503,-0.9387159930,2.2229351655,0.0771453817,0.2744161315,-0.2869451044
0.3306595406,1.6800321881,0.8589677201,-0.0360733488,1.8788787227,-0.0074468702,0.3878014108,0.0654604220,-0.2080959459,-0.1444604381
-0.0251467824,1.6100936056,0.0093085965,0.6242510087,-0.0450881825,-0.0452510863,-0.3122463915,0.9861106974,-0.6672209078,1.2835019987
0.0147751142,0.4285644187,0.0808334701,2.2021577883,0.1262211860,-0.3283549701,2.4414729207,-0.6885016773,-0.3326450937,0.5245865079
0.5070486496,8.0570725087,-0.2490762596,-0.2633700869,-0.0825659230,0.4028063619,2.7481251398,1.2752895132,-0.6166370605,0.0434593379
0.4235460024,1.9248193562,-0.1287736729,1.2499618640,0.8556414154,0.1953348428,-0.3067970378,0.0407092713,0.8606986736,-0.3636220565
0.0815403145,-0.7519172210,0.9141148797,0.6091405380,0.8666109843,0.3164376914,0.5614908260,4.8647493820,0.0130351834,1.1811841997
-0.0585896251,0.2163019278,0.5535839573,-0.0494489726,0.4847636571,2.9110735170,0.3481342439,-0.0202256526,-0.0507106930,-0.1270376927
0.5805889071,-0.0129896202,-0.9032628546,-0.6733012901,0.7850037919,1.7318953216,2.3782172431,2.4279848041,0.2976027596,0.0446466161
-0.4851259700,0.3366956818,-0.8956204324,3.4616848544,0.0223202077,-0.0070774755,0.2120758408,-0.0329708835,-0.2079668394,3.5108992217
0.9764628743,-0.0546693446,0.8672256139,0.0680531174,-1.3373599218,0.6088005760,3.1753891602,-0.1749739105,-0.2468969175,-0.0332933467
0.7647208088,-0.1109796636,-0.3231912436,1.0904188239,-0.0937844917,0.7033248425,0.6504914968,-1.2148920599,0.9168953132,-0.2241584966
1.1467653396,-0.1924074075,-0.2543618096,1.3102008350,0.3367754200,-0.0079829324,0.5686926485,0.2310159736,0.1911646760,-0.0344049452
0.0228878360,1.0368266948,-0.0360042153,-0.0768272329,-0.6289702651,0.0184489637,-0.2147981567,-1.6609492294,0.1575310088,0.4227334610
-0.4408335370,0.2330069066,1.0714776950,-0.2520950868,-0.1116376091,0.0196921585,1.4583832634,0.4219052010,0.9203076959,-0.7613478553
-0.9788245681,-0.2562354117,1.4630402216,3.2095625546,0.0360114697,0.5296814052,1.2814543656,0.5356440254,-0.0719194273,0.8603833162
0.9910904973,0.3708643829,0.0064134195,0.0417773063,-0.9385209920,3.9872203228,-0.2701940723,-0.1621577063,2.0217428237,0.4125747740
-0.0402048096,0.0485510585,0.7125094452,2.2177123833,-1.1862235795,0.3566632734,-0.0919581818,-0.0163916463,-0.1353433219,0.3856290093
-0.4223667017,0.2821151417,1.8479164392,0.2303737550,0.0371795248,-0.3487007715,7.1667246707,-2.3026495395,1.0083417963,0.1362953900
-2.2712555203,0.3371695269,-0.0288238316,0.2956268720,1.2012926228,-0.2306642259,0.4754065894,0.4568893489,-0.0552611587,0.1361030762
-0.1829289955,0.7915681451,-0.1426668254,-0.1144796335,-0.0763348611,-0.6149556473,0.9125228222,0.2784756888,5.0966256800,1.4874319326
-0.1319459793,-0.1944484896,0.5666349733,1.2862475301,0.9403863262,-0.0176274959,0.9362791152,0.8335482677,0.6043244327,0.9105232411
0.0619317220,-0.5658251605,0.5089292347,0.1068571833,0.0867085317,1.9748246357,-1.9024709408,2.4060955187,-0.0327320530,-0.2939335569
-0.6917141482,-0.3623457812,0.5301396096,0.0789791613,0.5278080890,-0.4711877165,0.0091870200,1.3377345176,3.7344262541,0.2363668147
0.0598954203,0.6423713879,-0.8339906729,2.0382012536,-0.0708973132,-1.0748436867,-0.0048172500,0.4139623709,1.1249632667,0.4881570579
0.2697171503,-0.0368793141,-0.0251206862,-0.0478122648,0.3114159382,1.0640206021,-0.5207120966,1.0339557512,1.1477563856,1.3236093239
0.5076053315,0.3676992261,-0.0113140466,0.3581967944,0.4878155851,0.5778937943,0.0129022080,1.8356143572,-0.2842171498,-0.0257227752
0.0859683880,1.1876995472,1.5954986517,1.2754085107,0.1131891052,-0.0928522848,0.0742687799,2.4945987913,-0.0604575053,1.0383443008
-0.0017135779,-0.1760073767,0.0996770511,-0.9833140791,0.2451723090,0.1801214664,0.3467323302,-0.1237674095,-0.1454228461,-0.1227631407
2.0181521953,-0.1057243292,0.6132998062,0.1197241569,-0.4192359968,0.5886732537,1.2031797282,0.7438720518,0.4848006189,1.5980121382
-0.3959014142,-0.5056353824,0.6581754258,0.6649411636,0.1169137766,3.4786505733,-0.0763982715,2.8711157074,-0.0421875684,-0.2574807032
0.6182119632,-0.0876593554,-1.5645755882,0.4030816550,-0.0134369667,0.0337849646,0.9425046494,-0.0488985536,3.0704450351,4.5404489723
0.3420065671,0.0126024385,0.0518220374,-0.2661843858,-0.2913598950,0.2248198689,1.9733305613,0.7932125217,0.6664097741,1.6176883003
-0.0123218316,0.4353912362,1.8282038737,0.6056512467,0.2483042227,-0.1050670156,-0.0926108140,5.8378282368,-1.1020681939,3.9094303325
0.1418800677,-0.2218389995,-0.6755903032,0.1202389428,0.2488455452,0.2435638185,-0.4635299872,-0.0502989368,2.6241373569,0.0587834433
0.3333542984,-0.4852868946,0.1136255829,1.2261908534,0.0879315638,3.6314533130,-0.0573553773,-1.1581526513,-0.2669708630,0.2159520020
-0.0309689739,1.2377790720,0.9086965526,0.0181910936,-1.9411986673,0.4472209886,0.8883848362,0.0037932258,1.0502952321,-0.3682310028
0.2494196891,0.9084549975,0.1255210665,0.3987463204,0.6042636152,0.8789288126,0.1796246170,-0.1825819616,0.1725588385,-0.1652105590
0.0704563503,-0.1923564005,-0.2657142116,0.5148807190,0.4584037979,3.6825119674,-0.0839660600,0.5831495316,2.4045333711,0.1738536686
2.4415524926,-0.6377756652,4.3088150390,0.0468247850,-0.9364927339,0.0594761609,1.5491263849,0.6879133285,1.0625066054,0.7429166665
1.0250088421,-1.0316796240,2.1600226304,1.7222173776,-0.3990577791,-0.7270474872,-0.1727342332,0.0207750004,2.6799845363,2.0173986199
-0.0118907157,1.2917610647,0.0078104155,-0.3508659672,0.1136460826,-0.4444710608,0.3625297966,0.9107626222,-1.0092937033,-0.1572169227
0.0169179053,1.5380734252,-1.2219661145,-0.0399485466,0.6440443261,-0.7738070790,3.0026256901,4.5820858705,3.8909186647,0.1666331077
0.8603355910,0.2233377918,1.1960000154,4.2328764011,0.4963171952,-0.0376820891,3.3484547418,-0.4482412410,1.1094828391,0.6547188095
-1.3503144365,0.1350992769,-0.0738699528,0.2394088556,0.8208741275,0.0487994786,-0.4428110263,2.8032106923,1.3969098069,-0.0124042520
0.6157688542,-0.2314738971,0.6874704586,3.3145586140,0.0775097339,0.1191771321,-0.0297767442,0.0577820416,1.6426518829,0.8731209784
-0.0114078326,0.3548797483,-0.0871580207,1.5672458023,-0.3416975469,-0.1122871562,0.1912411789,0.8189128123,-0.5545043529,0.2118407629
0.1082271480,0.6673385424,-0.3885505419,-0.1350794251,0.3217687892,0.2323585325,0.9353935255,-0.0729918626,0.2994028735,1.9342712291
-0.4274756467,0.0810280176,0.2624542901,8.3268983426,-0.0005412408,1.4961642886,-0.0334056532,-0.3796809271,0.0634619273,0.0222195764
-0.1276523254,-0.1058290013,0.0254625074,0.2984510783,0.0382761511,0.3173113300,-0.2020384809,1.2048493349,-0.2769799829,1.9364875155
0.7133254092,0.1247931138,-0.0367579437,-0.0439548112,0.5461636486,-0.4205542431,-0.1477261333,1.2271231717,1.6919802941,0.1586822551
0.0288269043,-0.2720592071,0.1901628250,-0.8005026831,-0.1649143825,0.7174013043,-0.0464571345,0.0250166067,-0.1476896514,1.1074169821
-0.1180468269,-0.5349369747,0.2079333010,-0.2915946106,-0.1847400875,2.5047049667,2.0365454114,0.3044719367,1.4010575599,-0.0348084760
0.4874948663,0.4202526420,0.0336683503,-0.4287865139,0.0159045166,0.1908927386,-0.5825552948,-0.1202579739,0.2592351028,-0.0320619828
-0.0567046118,1.1506483817,0.6012033990,-0.1775268340,0.4490728907,-0.3327346722,1.0019675474,0.0344922681,1.7806145113,0.1460993749
-0.0946145421,0.9734758011,0.8524561650,0.0753796828,0.5436475398,4.4193730184,-0.4879718407,-0.6048157673,-0.4334468569,-0.0248343476
0.1363910132,-0.2291146184,-0.0106317832,2.2110416791,0.3767910327,2.2205119001,0.7477140908,0.2511645132,0.8526820541,-0.2727846913
0.4264972226,0.0068734927,-0.0419840835,0.0139201500,-1.3994234618,1.4850701324,1.2696212373,3.6221867319,0.7279583135,0.0752880531
0.3873929966,0.8762494781,-0.0840456988,-0.1003467513,1.0205286806,-0.4338312085,0.4009842306,1.1877060431,0.2296792738,0.3870631786
0.1755881240,1.8201198846,0.2265303680,0.3364327227,0.6805765958,0.0477261045,2.6132350829,2.4302445305,2.6287568924,1.8162187892
0.1038244517,-0.0469499245,-1.0528843161,-0.2604497474,0.6405438862,4.9020952680,0.2406346070,-0.1432697243,2.8215577959,-0.5822103412
2.7017196426,0.2080702470,-0.0224876317,0.0149948481,-0.3288076625,2.0007845680,0.2335025719,0.5071222572,0.3316153372,-0.1615656039
-0.0030777530,0.2473293181,-0.9428723963,1.9658944955,-0.0333239498,4.9760394881,3.8204149448,-0.5710979286,0.0221449657,1.2944138300
-0.0251521199,0.0010989354,0.7876597302,-0.3870008598,-0.1370624507,-0.1107711063,-1.1114209338,1.9873588810,0.2653126280,-0.6735814519
-1.6503919743,2.1048904778,-0.5651739446,-0.3728602443,0.4412581217,-0.6429435589,0.1884724027,0.3434869535,0.1846969825,1.5306908041
-0.0156941656,1.0290803475,0.0652619716,-0.0411031055,0.7612057797,1.4856191633,3.0643699038,0.0835797809,0.1800699538,-0.2833804023
1.0950032724,0.1107814562,-0.8685306604,2.5623567282,0.2852886672,-1.3799927330,1.3549276724,0.2328672884,0.7182075831,0.0673117145
1.3494146905,0.0018624148,4.0082483023,-0.5178555614,0.0021297546,0.0309499009,0.1617014978,-0.4438916149,-0.3843171579,-0.2209249493
0.0558433465,0.2622852779,-1.3073770970,-0.7113778366,-0.0013943483,-0.0432563995,1.1748818941,0.0040737304,2.4231908465,1.7331275205
0.3236476083,0.0105731850,0.1696210917,-0.2543344089,0.0356550081,1.6868479813,-0.8941398909,-0.3332932414,1.4091412026,0.1327333514
1.4558561852,-0.2149409045,0.0758701668,-0.5321243425,0.3918723936,1.2419625699,1.3147752890,0.0979257684,0.5863412118,2.2166938433
-0.0257001377,0.3617758338,0.0022680897,-0.6856883803,0.1640258322,-0.0868783962,-0.8240803839,0.6693116013,0.8891889472,-0.3616938025
-0.3756641124,-0.0799859074,1.1292787101,0.4504731604,-0.1200180713,0.2431566967,-0.1384932692,-0.1817346540,-0.0904993308,0.5315248401
-0.1625956509,0.2336110383,-0.2202885159,0.2315123327,1.0030710321,1.1836966688,0.4474697721,5.1775541463,-1.4253742376,1.4870491960
0.3063529087,0.0400093470,1.7155894404,0.7125209091,1.8860670532,0.0210557253,0.1397179179,0.2622718389,-0.0235828666,-1.1289356352
1.5326185693,0.0502559241,-0.8388657909,0.2048772494,0.0300039760,-0.0879680001,-0.9137209898,-0.0517125441,0.6492762405,0.0437308513
-0.1640280101,-0.1384439912,-0.5828896664,-0.9132020770,0.1237916001,0.0981795268,2.2704222058,1.6147913795,0.9327689562,1.3136659956
0.7634346347,-0.7104355214,0.2362925006,-0.0815656859,1.1302874429,1.6340421800,0.3308667047,0.0789279566,0.3021771621,0.6664961767
-0.0143734295,0.2131145775,-0.5446865624,0.6603652253,0.6456837571,1.9442657895,-0.0250937982,0.0074560084,0.3364352307,0.9622024610
-0.2402898964,-0.5421786842,-0.4458809874,-0.1481010427,0.8180490367,0.9715025064,1.9600668492,0.1075937720,0.2263737482,3.7795523249
-0.6861836429,0.9149423744,0.5423195411,0.6684737961,0.1864100406,0.3094343686,1.7056539718,0.3393966587,5.9099811500,1.3669115854
-0.1933091554,-0.1471391079,0.3297501871,1.0880156558,-0.6935055786,1.4725777579,-0.2857280576,-0.4257185261,0.9464941936,0.1070126623
0.0925578065,0.1898553509,1.0413027789,-0.7241599897,0.1812801593,1.0397934565,0.8303162650,0.0556385861,0.9677952936,0.0563041313
-0.8728728923,-0.2074674481,0.6545426574,-0.0191071756,1.7356415820,0.0816109701,0.0265000923,0.2348966438,-0.7004662757,0.5242491245
0.2136061103,1.4748456120,4.9839973494,0.2052020317,0.0023498876,0.3040120547,0.1052367656,3.6737374401,0.1643294268,2.9938808721
-0.0410468338,0.3414991862,0.0327187326,0.2823104546,-0.5174234327,0.2283834211,0.0004477365,2.5910902411,-0.2003381237,2.2990409364
0.3281976190,0.0586789660,0.0885710620,0.6003714113,-0.5519355981,-0.0530014609,2.0379264746,-1.9352047587,-0.6699787879,-0.3678756982
0.1153176892,0.2663652274,0.7916189259,0.2462273290,0.5775282868,0.1792382400,0.4984243891,2.0912249103,0.0342569273,0.2244671162
-0.0361079116,-0.3169556765,0.4432804830,0.1457587450,-0.0393174831,0.4330677890,-0.1709101221,-0.7012308630,-0.3000727628,0.3285661969
0.2118809411,-0.0208893563,0.4724435749,5.9108940991,0.1356903537,-0.3573362879,4.7930097632,0.0053380369,-0.1018527332,0.0735462173
-0.5685959522,-0.1335752012,3.2851767614,0.2211784006,2.0516011154,0.0881160019,0.7017427995,0.8971120276,-0.1438112731,-0.0591328024
0.0584440746,0.3368643095,0.1449995440,-0.0858797352,-0.0432959691,0.1842732227,-0.4326663515,0.4009754658,1.2515450977,0.4916228327
0.2024254732,-0.6438980830,0.9391052430,4.3880708931,0.0474283577,0.9168596207,0.2130083555,1.1634453321,-1.8414012437,-0.9831500274
-0.3165144278,-0.7657519035,-0.7037607905,1.8634751399,0.3791183239,0.7819292408,1.4595083506,-0.1586464290,-0.1149313667,-0.1414032302
1.3672833011,0.5970128480,1.7086478545,0.0531814641,0.6799869167,-0.0773141709,0.8135083620,2.0107701014,0.2494696231,0.0605517785
-1.1323734600,-0.0485850598,-0.0368075788,0.5416220088,-0.2809233939,0.0841265437,0.1761010922,0.0521563904,0.2660224136,-0.2053309856
0.0328367219,0.0477690298,0.8954910885,0.2386512061,0.1600757354,-0.3382526171,1.3482121982,-0.6634874370,1.2424311482,-0.4561721703
-0.4171173652,0.0630923547,3.4744042383,0.9504823519,0.1949398148,0.5278543309,2.0523823788,0.0464503916,-0.3039604452,1.7061576321
0.0871973636,0.0007767395,0.4416444265,-0.1874764828,1.0566971577,1.0403981620,1.1373785784,2.1054551087,-0.6670154578,-0.3196287138
-0.0066573130,0.5911058269,-1.0784362405,1.0173012482,-0.7048384147,0.1231181528,1.5762544869,0.1717867512,0.0685072826,-0.1306255595
1.2163317778,0.1737634591,0.1454217533,-0.3521400630,1.1152792541,2.3300065261,0.2749706852,-0.2636848541,0.2000013108,-0.0575826206
0.6469308707,0.0555995338,-0.2184039976,-0.5510941730,-0.5045956490,0.0475997252,3.3701086003,0.3702577917,1.3832163743,0.8253240360
-0.1365362751,0.1194283001,1.3727869399,-0.1822154534,2.4495026918,4.6080315214,0.3456540714,0.0157221053,1.0962994638,0.0536824386
0.1284567245,4.3016660309,0.0438982874,-0.0502061728,0.0719708914,1.3330377419,1.3961101309,0.5159217360,-0.1230318267,0.2646061464
0.1920296115,1.8969359587,-0.7688992823,0.5574303207,0.6218708376,0.1441282950,0.1376173466,0.5656372808,5.0032940050,-0.5114821030
