sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
0.4599719918,1.6840367999,0.9881328628,-1.8954318369,4.7520030711,2.1409529372,1.6697071314,4.9924232739,1.4963139281,6.7669021641
-0.2454951056,-0.2193161536,-2.6051336588,1.6149796293,0.6240450331,3.9018943753,-1.5578816748,4.2274033998,-0.6137119260,-1.2509869966
0.4005625319,1.1214216564,-0.3347468958,1.5710104052,3.8338878323,2.6745724295,2.5077613089,-0.5679180405,1.9557104527,1.1644285045
1.0333253143,0.9253101300,0.5076385514,1.8084468704,2.3561959287,7.3540386035,2.3191497980,1.7362466711,1.7550922438,3.9978879161
0.1986388834,0.0236090063,2.5298473345,1.9081799568,0.1012573468,3.0132912656,1.2699499587,-0.9423133966,0.1270603182,1.1384629032
0.3205662522,0.8076457327,1.9372875794,-0.0908294280,0.9264173286,4.2249147689,1.8072721177,-1.2936256056,5.6577015341,4.3840669418
-0.1652826178,-0.5486406333,4.0715981726,-1.0235824022,2.6183737321,10.6582982373,-1.5252411754,4.5072307995,0.9068796304,2.5429539616
-0.3060645138,0.5095207884,1.3122195233,2.7911424993,3.9978982642,2.8273068467,8.1099611889,3.5045028453,5.5075221482,11.5011807909
0.5437148343,1.9231533849,2.9626080681,1.3057300684,0.2258078067,2.0599598094,-1.5469740483,-2.7017376711,2.6291779942,3.7004656450
1.2933375157,-0.2897825355,-0.4533628413,0.5242559265,-1.7052954316,1.4106898203,4.2783803833,0.3816241380,3.1165397513,-0.2020744326
0.0232136032,1.8100181013,0.1748232276,-0.3535640105,0.9280307062,4.3633932896,0.3870886496,5.2238495473,2.1038012069,2.2602536741
0.2735854937,0.3066652784,4.7930119314,-0.7494142704,6.1335642971,2.4008640947,3.7799933060,6.3088865253,-0.7258999830,1.3848629508
-0.0836163200,2.6873036863,-0.1455700885,0.2157758707,5.9067145583,0.1609098522,3.0784597919,3.3024529313,2.2411028295,4.9473280445
0.6581970087,0.3110895524,-0.2135974781,4.0154216964,1.2403551495,3.4385287078,4.4272278903,2.2610023992,4.0328008991,5.4506067967
0.6806456610,-0.1924154101,-0.2220855221,0.5761489357,1.8960884193,1.7479521379,3.1356749657,6.4395900596,1.4040851676,5.1612551575
0.6243139124,0.1254266849,-0.3926500717,3.5122750723,2.7904929466,3.4023833148,7.9129886008,5.7465574904,2.8994488730,3.4251772763
-0.3789988831,-0.3660400410,-0.2293700794,0.9041300352,0.1808910249,6.5428602012,0.6721289740,6.4668679701,-0.2571061319,3.2751364487
0.3410755406,0.0573144788,-0.0089494537,1.5697129087,-0.9125985650,0.9274321025,5.8821975473,0.0332688741,7.4444660892,3.3855215186
2.9047292257,0.7190265309,1.5604899586,0.4660278840,3.6079547013,-0.8403085992,0.5348627190,4.2484035035,2.1768790026,0.3419928443
-0.3324593595,1.2587474441,1.4335401408,2.6403915618,2.5494386796,-0.4448850968,1.7199659688,0.3541355535,6.3656835893,3.8940245006
-0.6921367089,0.6831209374,1.8920146747,-0.8656316040,4.4550545531,2.4533888302,0.8496333977,1.6943326256,2.1719806192,0.1678319351
0.6300776514,-0.5193127024,0.9781828908,2.1862185625,1.0933616026,-1.4124445203,6.8774763510,3.0513655437,1.0457567385,-0.1469110655
0.1856617580,2.2949677544,2.7290989759,1.3763664192,-0.2552532071,3.4303667748,-0.4155740205,0.6382379297,2.7065392603,2.4074873923
-0.3628190632,0.3066272678,0.5755158955,-1.6929332707,-1.6867947633,0.3063476033,3.6916873833,3.8447538062,3.0329459018,2.4485625867
0.0266054871,-0.0581016928,0.4145285358,-1.1023499740,0.7441925081,1.5913259575,0.6994239256,6.6422393177,2.5863244765,0.9912347777
-0.4681641242,0.5916027297,5.0201377740,0.8486892439,0.0597800887,0.3323387801,-1.9504483000,8.2944969362,0.8973799234,-1.0609059288
-1.1410543895,-0.6218397935,5.5453392528,3.1408426061,0.6076057008,2.7867187033,-3.0072760108,0.7884389583,0.5579622759,1.0723555219
1.4695696694,-0.1278983617,-0.5439382949,0.4489366140,-0.7618368273,-1.3877246091,1.8274878562,2.9266306643,2.0797265315,9.1971316085
0.2155070032,0.2124299540,2.1471278610,-0.1860515948,1.5301505865,4.1246140846,0.0204818224,1.4351446877,2.5973668223,1.9542262387
0.0141351381,0.3611071504,1.5320427026,1.6928364852,-0.4920661201,0.2826325355,1.5322018435,0.6866278025,4.7526831039,2.3737294221
1.4099258953,-0.2464134676,2.2333215104,3.9026300445,1.5029422921,0.3265973641,-2.2522932201,2.6605982853,3.8066680836,3.2483605386
-0.3260570653,3.8607708911,2.8596225473,0.5668056833,1.0452036954,2.8976750525,2.5943580869,3.0805888133,3.3053113452,-0.1244171701
-1.5245846892,2.8223284152,-0.3253088722,3.4320010917,1.4278154525,2.7393268773,4.1341725155,-1.0136551630,2.7655877014,5.1886950559
0.8096933063,1.0486934674,-0.6007518408,2.6022525391,3.0019231185,1.7751888770,-2.0739886275,2.5775235025,0.8861198923,3.1637056094
1.2817635010,2.3506724518,0.3033056916,0.9530414081,1.8165105553,2.1201529782,0.1668174752,0.6086767046,3.8804707203,1.8680558203
0.0354135318,1.0114483358,0.4987652512,-1.3017746025,-0.9957456579,3.8344108165,1.8852570554,5.9169898736,5.3896367064,2.3848608607
0.9788170413,0.0149633356,1.1039837394,1.9740765464,2.4376762670,0.5799988068,2.2865247404,8.5642425891,3.2244923714,3.0963360705
0.6444697430,0.6436225425,-0.4818168253,0.5848789780,0.6192176674,0.2593272751,4.7013779800,0.5122455057,1.7554229379,4.0520227148
0.6199079524,-0.5689702350,0.8231769766,0.6965574922,2.5384496263,3.0995853881,1.9934527909,-1.1470833995,0.6798146599,7.3355399888
0.1401250846,-0.2221703993,1.0052336813,2.7019741216,3.5996682822,2.7948763033,-3.5377304829,0.6739649598,1.6668273265,1.9979238436
0.6918702323,0.3448076850,1.2389810821,-1.6740864438,2.3437451245,3.8779898292,-0.7882777414,4.7443922475,4.7273573663,8.3205955836
-0.4683039574,1.9979565658,-2.2602604192,3.5179496503,5.7628763477,-1.3090950316,1.7021470810,10.3259937955,5.3237346434,3.2151080225
-0.6356256067,0.1968988913,0.8386564057,-0.8416034695,5.8870533899,-0.5995837453,1.7316229620,-0.0593385328,1.2283995785,5.4165502965
-0.2978887127,-0.3190368667,0.0551739802,-0.9637528447,-0.7065839666,1.5089948330,1.8858798405,2.9429732798,3.5812966251,2.6317991630
-0.1700271088,-0.0113894917,-1.1500513266,0.7711936022,0.2750959115,0.5396539166,3.6963089599,0.0981214193,-2.7446807829,2.9370498915
0.5536551341,-0.3503048296,-0.3794229434,0.3107435853,-0.4717170204,0.7476970071,3.9663543180,-1.0463644752,2.0236810084,-1.8307930954
-0.4637884358,1.2387972202,1.1575817681,4.4552705562,2.1961661564,6.1723689478,6.1134557669,2.0365485063,1.6181183777,0.0065151331
-0.9359681403,2.2009525768,1.3149405949,4.6354991776,0.2434223227,1.4798279277,-1.4554190000,1.4533565842,2.1763493349,1.9801328571
1.9324975078,0.0041492620,2.3063543714,-0.2434367946,-1.1589333981,-0.4949631679,3.6883457363,3.0164374452,4.0350560146,14.1908459147
0.4314787883,1.2964037182,0.7691736143,3.7242312679,2.8254740580,4.2198981053,1.7120292453,3.5917971754,9.6490740542,4.0413785161
0.0231170556,1.1757556645,0.9561488594,-1.7176542712,0.3376238340,0.2570345766,1.2642706106,3.3342370920,8.6687890223,0.6940474732
0.1918439702,1.4966678153,-0.0844881501,0.3756173099,-0.1857360555,2.5568810711,2.1762190617,1.9971344614,1.7044300115,9.0343892712
-0.1090124471,7.4190013624,0.0630634496,0.8465191982,-0.5395948825,0.9273510038,2.8200282493,2.7444323811,4.5596228691,1.5551734200
0.5722911587,-0.1866668721,0.5804102265,0.5716037404,-0.5556154018,-0.7676155902,3.6419264640,2.7772041394,4.2392800904,-0.5827080648
-0.0808505096,-0.6626166101,2.3148166542,0.9797540018,0.4560833696,1.3621544920,1.4980284543,9.3903673934,-3.5052749609,2.7268971853
0.4005208061,0.0162311272,-0.5199067974,3.8437010449,-0.9491653130,3.3905424880,4.0967951167,2.1556500163,1.5802111969,1.3109257131
-0.2256631292,0.4588019851,3.4786385784,0.8178441146,0.6778279502,8.6372325648,3.7413059433,-2.4274149563,3.5042116173,-1.2340416520
-0.6552754631,1.6508868297,1.6982190894,2.3251229754,-2.2875109716,-0.7561072021,1.4800433805,2.3080805233,0.7255378383,6.0613896689
0.0625675595,1.3605855788,0.8075637486,2.3461940160,0.0164104560,3.2398429252,0.4111803453,0.4807660216,0.8959024704,2.5432713363
0.1554032052,-1.0600368139,-0.1775898949,0.8750267886,1.2810156868,0.7334124524,-1.0436849516,1.7951851207,6.1851076796,5.4670254594
0.4393649852,-0.0703707050,0.9526566374,3.0191784557,0.2666616523,3.8799065780,5.6465754016,5.5358616956,6.5511572198,8.0146999518
-0.0767249497,1.2434349661,1.5942803013,-0.2095966425,1.9058060350,2.2331678349,-0.2642823851,-0.0355163426,5.5313717696,2.0404297067
1.5881711382,0.9240648773,-2.2831652544,1.3382223726,1.6912044359,3.3726722010,3.6241769129,0.0164503645,4.2868846348,1.4015698149
1.4373289657,0.5647284705,-0.0592522692,-0.2038813887,-0.0468913612,3.3686989897,2.4510045913,1.0744391803,-1.9871514921,3.5541874648
1.6765650585,0.4954412726,4.0009015984,0.9840221694,0.8973649885,0.7377049828,0.4219197785,0.5112199913,3.5226593452,3.0520634185
-0.1349401460,-0.0362966186,0.7914066444,-0.8305895768,1.7993202572,3.4363875391,2.7234248887,0.3464674934,2.4035787995,1.6032042522
2.2213086504,-0.7701510544,2.0326277786,0.9870928235,2.1629118448,3.7171472877,-3.1575962816,4.3035332226,0.0671510513,-2.8724105898
-0.7627261489,0.6975492409,1.5506388378,0.9497215433,0.2207688876,0.1250239869,0.0797946607,2.2481240611,-3.1508669038,7.5501494454
-0.2100403139,0.7624218883,1.9310896005,-0.0204836904,2.1306912076,0.7911664608,1.0844255324,4.1919908118,-0.8996196258,3.2749645840
-0.2172867313,0.0113023555,0.3009235824,1.2802593493,1.8625719743,11.1663752947,3.1981869698,4.8973214816,0.2133049420,4.4391401491
3.7637009071,-0.3180526361,0.4847065023,2.9356948768,1.3720346599,2.3472952863,1.6373953258,-0.2030603761,0.1347278475,9.2242352919
0.6008636211,2.4291012317,1.6016578793,0.5950301576,0.0528510352,6.1004027203,6.9743876340,8.6448282089,7.3750745329,3.3571589571
1.7181546520,6.4237274995,1.6911441873,2.4918874299,-0.9331045467,2.4852953120,1.0270760689,1.6275572733,-0.0904245603,3.2026244307
0.7256199527,0.6167299123,2.2433972988,2.9528210239,2.6677127943,2.8510708393,2.4766809729,1.3924073407,8.8713065853,1.1956515594
0.0473553569,1.7240264764,0.5298180347,1.5353616895,0.9917463241,4.2735315124,1.9144128384,0.9562880883,11.8665094879,0.1642477793
-1.8125926676,0.5295201738,1.9735575027,6.1524568077,3.8351257633,1.5929342893,2.5677661482,-0.2051996010,4.5400949444,1.7935332061
-0.0226944498,2.4395956365,-2.2878160312,0.9802088834,4.3835437837,0.7112359724,3.3432161750,1.3263026640,1.9271033920,-0.3897504453
0.3558304200,1.1682372854,0.1874631289,0.2969318288,3.6294740253,0.5406529302,0.8762590180,5.0542086521,0.3764292475,8.7707857730
0.5207864807,0.3389259570,0.0527378982,0.7858641551,0.2803576769,0.4000581748,3.0473173912,0.8927853186,0.6491102172,5.3890975678
-0.0664966861,1.0725955289,0.0640439544,1.6245447597,0.2279969492,1.4922268109,3.2279965893,-2.2864625169,6.1889896823,3.5121593851
-0.0084104729,0.3360846002,3.4275841508,0.8307907738,2.2624004844,5.6471520775,0.1674007609,2.5895293593,4.7437738718,2.1024726755
1.8329027773,2.2470556356,-0.2457591280,-0.0940882869,1.1860809782,0.1588239184,-2.2637681553,2.1498756274,8.5165388617,1.9606696295
1.0819833050,0.7696555812,-0.2010304959,1.5637987848,4.7095885320,1.8091331474,-2.9323214356,0.8303011106,3.0647495711,2.2764131966
0.4947320728,0.7931751859,1.0146354489,3.6886356169,2.6256682669,5.3322869489,-0.1238345102,1.6712615615,0.4956055274,2.9322392616
-0.6788217397,1.1625686267,-0.1538177687,2.0131989231,1.1347355511,1.4946665699,3.4435359999,3.3719979033,5.7847274007,3.6811078123
0.0980484175,0.2991638623,0.4847866533,1.4003960342,1.8314711042,2.2930482186,3.9741708678,5.7388067959,-0.9900013664,5.0106216542
0.4459969579,-0.3767275895,4.6965279367,6.5418571981,-1.1676388315,1.1437210277,3.1021894983,2.8659423963,0.4043994140,1.0910184102
-0.5056215561,0.9385707207,2.6902833615,2.4018268790,-0.0750611012,1.6612777427,2.9379428341,1.8354459715,2.2573894309,2.4458928352
-0.2364777215,-1.0568408245,-1.3216021342,2.3069861049,4.5021121192,3.6877379379,-2.8363212108,6.3750573348,4.1738144708,-0.2988642717
-0.2951292552,-0.1670151082,2.8221921948,0.7001683223,1.6382416846,0.8861850021,5.8302836112,5.7650555310,4.0123381172,3.9125041707
2.7418504085,3.1845658875,0.3205950331,1.7432677490,2.2556406501,4.2596076250,3.4326403020,2.7862262501,3.1885557516,2.4864175053
0.3596793390,1.3460801456,0.7795793825,0.4824979590,2.7890018209,1.1204011280,1.7102244347,5.5050733777,1.8763299056,2.2313435256
1.6842763516,0.2473942955,-0.2328734522,3.0234622598,2.5453979622,0.1203931551,-0.0632105738,3.2827440283,0.5051285908,6.2213179529
-0.5177394426,0.0387704285,2.4114346587,1.5484293609,0.4368033950,4.8815565206,4.8318357507,1.4016603248,2.1498003145,-0.3807994727
-0.0887325832,1.5384714397,1.2850554763,3.2468827080,3.6603951767,3.4238559464,2.7049899841,0.1584764137,-0.5232960723,5.9742960661
0.6237443868,1.1082915234,1.6681083999,4.6932477412,4.9889166607,2.2388850518,1.6680756960,1.1075953135,3.6147015512,1.1256529923
-0.1065799728,0.9048966773,1.9465498920,3.5333435954,1.5325469102,1.8906308411,1.7697822026,-0.1925790070,4.0336436506,0.9259440260
2.4791177622,0.6471743595,0.1717143434,2.6486327234,0.1678828405,-1.0596939641,-0.7153502471,1.4370741767,4.7390853194,5.2276014169
1.6623222562,1.5268221879,0.4394870275,1.1458424053,0.4931702632,3.7399942959,8.5132044536,2.4771138713,5.0041157172,2.1685259161
0.5071828437,0.8650551101,1.8096876603,-1.5718109435,0.5487276686,3.3525008896,0.9710369067,5.0029396106,4.0003265359,0.7065501326
0.3591214987,-0.2487547619,-1.2863321357,3.6062045068,-0.2180783825,0.2350062970,4.3644933318,0.0829616143,5.7765535773,3.2608604949
-0.1674986389,-0.1537286696,0.7503462131,1.3145459810,1.6296480541,-0.1699597916,1.0303194604,-2.7515063129,1.5373365537,1.3693227540
-0.2417047409,-0.8953155002,1.6973121597,3.0857935121,2.4068717002,2.0260641472,1.4750480635,2.4279705052,7.5635081896,5.8254175550
0.3969560361,0.9355056703,-0.4072692539,2.2056813069,2.7984667031,1.7589665558,0.6416167106,2.1958448605,0.7185980930,8.1166438712
0.1692965121,0.6525354801,0.4874269469,-0.7970675033,1.2608770320,2.4177066026,2.2653218848,2.4413184185,5.2173270571,6.5811432193
0.2972023165,-0.0562773495,1.7303140522,0.3713143524,1.4742428379,2.9184074737,2.0764212793,0.6524937288,-3.9057431244,0.6909558931
0.7234728611,0.7189556880,2.0593170209,-0.1061100251,1.2569245515,1.0508958031,4.4305098735,9.3107248883,-2.1552925908,4.4584248128
-0.2289981633,0.2552427727,3.5328573223,1.0607192115,2.0338501882,1.7085867798,7.9980011106,4.8338276194,1.2494786073,2.0889194777
2.9802368886,1.0300681148,0.1380059507,-1.5169919466,7.7894274295,0.2520287869,0.9528885150,-0.8852214158,7.1558980127,8.7726022923
0.1779196481,-1.2382616929,2.5636893025,2.2216154370,-0.7275255330,0.5358203096,3.6875270921,-0.0714181822,2.3550769299,3.6410838768
-0.7084957593,-1.2337881429,0.2107940814,2.2166172961,1.7782643409,5.9523098225,-3.1616776090,4.4995048652,-0.1888225563,4.6781439691
0.7611896983,1.3806092893,2.9410903795,-0.2877932878,1.3073562913,3.3140433769,1.9341114073,-0.5224292488,2.3752984310,1.8771083504
-0.0641057491,-0.0157673105,-0.2726921976,2.5707431252,4.7999710793,3.7768078833,1.9986028108,3.8367344316,2.7666972560,3.9364931036
1.4228805036,0.2517434138,1.1996571375,0.6700653240,1.2449005642,2.7079403704,2.1116381415,9.0758842746,0.5956569122,0.4809391333
0.5451968410,0.5323288932,-0.0958732827,1.2350930337,2.9232219715,1.1898020314,1.7813242495,3.1149511772,3.5695833350,3.0997272548
1.6575869167,0.2714011407,-1.8752003826,1.3264892400,0.6103890017,1.5037624552,2.3600834839,-0.1045403514,5.1512867793,9.7391315118
0.0898701371,0.0807623194,1.3965147550,0.4986728274,-0.8253707592,9.5355698359,4.4461766322,-2.1202055927,2.9164137087,6.1554401829
1.2745865187,6.9589629493,-2.1469482645,0.6344024589,2.3592884054,2.4251266851,3.3281480237,-1.8141824983,2.4380423874,5.1170504775
0.7358273813,0.5153922100,5.0638552077,-1.0920013127,1.3518409556,1.5653832828,2.1783752833,1.3968872725,2.2112377736,8.7242217789
2.7306170665,-0.5933965283,0.0548272308,-0.7566962363,1.3475360199,3.2301839592,2.0126052034,3.2332136479,1.7265803894,5.5403002658
1.0043211289,0.9021183681,0.0328138989,4.0861825160,-0.4247314078,0.2816572646,0.0383704527,2.1708364400,4.3297149980,4.2095612450
-1.3258537357,2.0287399462,2.1623694758,6.1641151288,2.6727545247,-2.4778996338,2.8788521248,-0.7075740896,3.1462578858,3.9043842366
1.7017449877,0.6502340185,-1.8164097355,0.3259772938,4.9715129935,2.1415877144,3.7208129431,7.8315223052,0.0055077114,0.2122023796
0.5326883895,0.3989420388,4.5519649899,1.4536843399,6.5455771773,1.4864832402,4.9304291200,-0.8668052123,3.1253307999,-1.1726844991
-0.0759097710,-0.1359624286,-0.0777238331,-0.0332346603,1.7740481605,1.8112161103,-0.3913863603,1.9687477876,1.2596867431,2.2984377698
0.2261534991,0.4087079764,0.0335280535,0.3453774940,1.1913837338,5.9172521027,5.3239375848,2.5422832075,-0.3209950355,11.6593790252
0.1606277561,-0.1134988906,0.4357602967,2.1411540784,0.0752302442,0.0477148656,2.7743430182,0.2676086576,3.6709089177,2.0745081094
0.4767381920,3.2964056309,1.2252862624,2.2861217869,0.5696992356,8.3677944437,2.4343099445,-1.8457595718,5.0980115648,0.2769748561
-0.3367835355,1.6915065838,-2.0037596186,-2.8131061525,2.5803246754,5.3048004043,4.0572559994,1.1263820912,-0.3817275633,6.2231561436
1.8092489373,-1.5573803748,0.6353581244,-0.2915666803,0.3447919232,2.6106770230,1.4521241395,1.0286016183,7.2889428879,7.0365344677
1.8147624796,-1.1967881951,0.5844582217,2.4798341272,0.4395738682,0.9569456465,4.1228769030,2.6189322706,4.0022606778,2.6548620080
0.3013632226,0.0459851788,0.4978302278,3.5508916890,-2.6235089415,0.5348917265,2.0507571377,1.6085561458,4.0566420970,-0.0779017090
-1.2479850694,0.2131088165,-0.0128161792,0.0781770615,-0.8393896381,-1.4873539747,1.4122947203,6.5996706188,0.7051090908,5.8088852785
0.1183463195,-0.0877435000,0.2727716080,0.7023771814,4.0122916691,2.2671285819,2.2644297145,1.6599620345,2.8362491763,3.1956227747
-0.3360937434,-0.0660820290,1.5146330360,-0.7372362898,5.3003475236,0.5082194782,4.4778293487,2.1245473347,0.9760141917,1.1557648747
-0.9801854971,1.1805717867,2.0570817041,3.5439256216,1.7481069620,0.2572311367,9.3352004410,5.3818166322,1.1832148898,4.3577433530
-0.6946922001,2.8144426172,4.3223625472,1.6314804057,1.9582465621,0.4657697011,1.0581525489,6.7797447377,2.8043681316,0.6420470387
0.9377483751,0.3913535873,2.8636586559,-1.1969300972,2.8103296427,3.0941509383,2.7052159033,-0.0337941313,0.5862562746,0.8012399588
0.4018323594,1.1352707325,-0.6926809026,4.5030878223,-2.0798270277,0.6092398975,6.7108582994,-0.7977018838,1.6744535438,9.4591115906
-0.3375368920,3.5385478095,1.6176987483,2.4446513516,4.8685560289,2.8504771463,3.6900230449,-0.9623578464,6.5093668140,2.0343695533
2.8691367661,-0.5382995106,0.8541856935,2.5312619703,3.7428011371,0.5841890289,5.0149246928,1.4636950791,6.4707696489,5.2690634306
0.9873094213,0.1853997146,0.6482170386,2.9949906271,0.9291347477,1.7861846885,5.1973348338,1.9102516875,1.7298949233,3.7843534758
0.2122124633,1.9701636294,0.5405444572,4.1422159222,2.7544924239,0.0025331895,1.0722706130,9.8005698336,4.2454983992,5.0269651494
0.7599215251,2.6763412745,0.2224504396,1.3716196932,2.8377439322,3.2077530665,4.0907573476,1.5484171246,3.1347433247,7.7286912211
0.2435839678,4.1953548975,-0.6940123435,1.6778679021,2.7625317270,2.4469982690,2.4420960953,0.8483208883,4.3108995016,5.9838403460
0.0361143395,0.8108213884,1.4566262723,2.9428507292,1.1887547150,1.1780882244,-1.0988286088,3.6012114158,6.4396579241,2.3693982518
0.6151748287,-3.2358015215,1.4130249572,3.1502119561,2.0783382532,3.5536249280,2.0718903182,3.7367731950,-1.0882558017,4.5466617471
0.0930711550,1.1585304775,-0.6438582864,1.4011361652,2.1679699787,-1.9579857903,3.0966879735,6.0770081959,10.2263071118,0.2824498333
0.2821669984,-0.0567707815,2.0143046044,3.7121045695,-0.5822809224,-1.3881754264,2.0061092980,-0.6317135842,7.1485758099,15.2004896286
